"Version (0 = Fixed Task)","Task","Concept","Input Planning Assistance:","Advertising:","Proximity to data points:","Mobile App Availability:","Price"
251,4,1,1,3,4,2,5
251,4,2,2,2,1,1,4
251,4,3,2,4,3,1,1
251,5,1,2,3,3,1,2
251,5,2,1,4,1,2,1
251,5,3,2,1,4,1,3
251,6,1,2,4,4,1,5
251,6,2,1,1,3,2,4
251,6,3,1,2,2,2,3
251,7,1,1,4,4,2,5
251,7,2,2,3,1,2,1
251,7,3,1,2,2,1,2
251,8,1,2,3,1,1,2
251,8,2,2,1,2,1,4
251,8,3,1,2,3,2,3
251,9,1,1,1,1,1,5
251,9,2,1,3,4,1,3
251,9,3,2,2,3,2,1
251,10,1,2,4,2,2,4
251,10,2,2,1,3,2,2
251,10,3,1,2,4,1,1
251,11,1,1,4,1,2,2
251,11,2,2,2,4,2,4
251,11,3,2,3,2,1,1
251,12,1,1,1,2,1,1
251,12,2,1,4,3,1,3
251,12,3,2,3,1,2,5
252,1,1,2,1,1,1,3
252,1,2,1,3,4,2,2
252,1,3,2,2,3,1,5
252,2,1,1,4,2,2,4
252,2,2,1,3,3,2,5
252,2,3,2,2,4,1,2
252,3,1,2,1,2,2,3
252,3,2,1,4,1,1,4
252,3,3,1,2,4,2,1
252,4,1,2,3,2,1,4
252,4,2,1,1,1,2,1
252,4,3,2,4,3,1,2
252,5,1,2,4,4,2,3
252,5,2,1,3,3,1,4
252,5,3,1,2,2,1,5
252,6,1,1,4,2,1,2
252,6,2,2,2,3,2,3
252,6,3,2,1,1,2,1
252,7,1,2,4,3,1,1
252,7,2,2,1,4,1,5
252,7,3,1,3,1,2,3
252,8,1,1,1,2,2,2
252,8,2,1,3,4,2,5
252,8,3,2,2,1,1,4
252,9,1,1,2,1,1,2
252,9,2,2,4,2,2,5
252,9,3,1,1,3,1,3
252,10,1,1,2,2,1,1
252,10,2,2,1,3,2,2
252,10,3,2,3,4,2,4
252,11,1,2,3,4,1,1
252,11,2,2,2,2,2,3
252,11,3,1,4,1,2,4
252,12,1,1,4,1,1,3
252,12,2,1,1,4,1,5
252,12,3,2,3,3,2,1
253,1,1,1,2,3,2,4
253,1,2,2,4,4,1,2
253,1,3,1,3,2,1,5
253,2,1,1,3,3,1,2
253,2,2,2,4,2,2,1
253,2,3,2,1,1,2,5
253,3,1,2,2,1,1,3
253,3,2,1,1,4,2,4
253,3,3,1,4,3,2,5
253,4,1,2,3,4,1,3
253,4,2,2,1,2,1,4
253,4,3,1,2,1,2,2
253,5,1,2,2,3,1,5
253,5,2,1,3,2,2,1
253,5,3,2,4,4,2,2
253,6,1,2,2,4,2,4
253,6,2,1,1,1,1,1
253,6,3,1,4,2,1,3
253,7,1,1,1,3,2,3
253,7,2,1,4,4,1,1
253,7,3,2,3,1,1,4
253,8,1,2,3,3,2,3
253,8,2,2,1,2,2,2
253,8,3,1,2,1,1,5
253,9,1,1,3,1,2,2
253,9,2,1,2,4,2,1
253,9,3,2,1,3,1,4
253,10,1,2,4,2,1,5
253,10,2,2,2,3,1,1
253,10,3,1,1,4,2,3
253,11,1,2,4,1,2,5
253,11,2,1,1,3,1,4
253,11,3,1,3,2,1,2
253,12,1,2,2,2,2,3
253,12,2,1,3,4,1,5
253,12,3,2,4,1,2,1
254,1,1,2,1,4,1,2
254,1,2,2,3,1,1,3
254,1,3,1,2,2,2,4
254,2,1,1,4,3,2,2
254,2,2,1,3,1,2,4
254,2,3,2,1,2,1,1
254,3,1,2,2,3,2,5
254,3,2,1,4,4,1,3
254,3,3,1,3,2,2,1
254,4,1,2,2,1,1,2
254,4,2,2,4,3,1,4
254,4,3,1,1,4,2,5
254,5,1,1,2,2,1,5
254,5,2,1,1,3,1,1
254,5,3,2,3,4,2,4
254,6,1,2,4,1,2,3
254,6,2,1,2,4,1,2
254,6,3,2,1,2,2,5
254,7,1,2,2,4,2,3
254,7,2,1,4,3,2,2
254,7,3,2,3,1,1,1
254,8,1,1,4,3,1,3
254,8,2,1,1,1,1,4
254,8,3,2,3,2,2,2
254,9,1,1,3,3,2,5
254,9,2,2,4,4,1,4
254,9,3,1,2,1,2,1
254,10,1,1,2,4,2,4
254,10,2,2,3,3,1,2
254,10,3,2,1,2,1,3
254,11,1,1,4,2,1,5
254,11,2,1,3,4,1,3
254,11,3,2,1,1,2,1
254,12,1,1,1,1,1,2
254,12,2,2,4,3,2,1
254,12,3,2,2,2,2,4
255,1,1,2,1,4,2,2
255,1,2,2,2,1,1,5
255,1,3,1,3,2,2,3
255,2,1,2,1,1,2,5
255,2,2,1,2,2,1,4
255,2,3,1,4,3,1,1
255,3,1,1,4,3,2,4
255,3,2,1,2,1,2,2
255,3,3,2,3,4,1,1
255,4,1,1,1,3,2,3
255,4,2,2,3,2,1,4
255,4,3,2,4,4,1,5
255,5,1,1,4,2,2,1
255,5,2,2,2,3,1,3
255,5,3,1,3,1,2,5
255,6,1,2,4,1,1,4
255,6,2,1,3,3,2,5
255,6,3,2,1,4,1,2
255,7,1,1,1,2,1,3
255,7,2,1,4,1,1,2
255,7,3,2,2,4,2,1
255,8,1,2,1,2,2,5
255,8,2,2,3,3,2,2
255,8,3,1,2,4,1,1
255,9,1,2,2,3,1,3
255,9,2,2,4,2,2,2
255,9,3,1,1,4,2,4
255,10,1,2,4,4,2,5
255,10,2,1,1,3,1,4
255,10,3,1,3,1,1,3
255,11,1,1,2,1,2,3
255,11,2,2,3,2,1,1
255,11,3,2,1,3,1,5
255,12,1,1,4,4,2,1
255,12,2,2,3,1,1,4
255,12,3,1,2,2,2,2
256,1,1,1,2,4,1,5
256,1,2,2,3,3,2,1
256,1,3,2,4,1,2,3
256,2,1,1,1,2,1,2
256,2,2,2,2,3,2,4
256,2,3,1,4,1,1,5
256,3,1,2,1,2,1,1
256,3,2,1,3,4,2,4
256,3,3,2,2,1,1,2
256,4,1,2,4,2,1,4
256,4,2,1,1,4,2,3
256,4,3,1,3,3,2,5
256,5,1,1,2,3,1,2
256,5,2,2,3,4,1,3
256,5,3,1,1,1,2,1
256,6,1,1,3,3,1,1
256,6,2,2,1,1,2,4
256,6,3,2,4,2,2,3
256,7,1,2,2,4,2,2
256,7,2,2,1,3,2,1
256,7,3,1,4,2,1,5
256,8,1,1,3,1,1,2
256,8,2,2,2,2,2,5
256,8,3,1,4,4,1,4
256,9,1,2,1,3,1,5
256,9,2,1,3,2,2,3
256,9,3,2,4,4,2,2
256,10,1,2,3,3,2,4
256,10,2,1,2,1,1,1
256,10,3,1,1,4,1,3
256,11,1,1,2,2,2,4
256,11,2,2,4,1,1,3
256,11,3,2,3,4,1,5
256,12,1,1,4,3,2,2
256,12,2,1,1,1,2,4
256,12,3,2,2,2,1,1
257,1,1,2,2,3,1,3
257,1,2,1,4,4,2,1
257,1,3,1,3,2,1,2
257,2,1,2,1,1,2,5
257,2,2,1,2,3,1,4
257,2,3,2,3,2,2,3
257,3,1,1,4,1,2,5
257,3,2,1,2,2,2,1
257,3,3,2,1,4,1,2
257,4,1,1,1,4,2,3
257,4,2,2,3,1,1,4
257,4,3,2,4,3,1,1
257,5,1,1,1,2,1,5
257,5,2,1,3,4,1,1
257,5,3,2,2,1,2,2
257,6,1,1,2,4,1,5
257,6,2,2,1,2,2,4
257,6,3,2,4,3,2,2
257,7,1,2,4,1,1,3
257,7,2,1,3,3,2,5
257,7,3,2,2,4,2,1
257,8,1,1,1,3,1,2
257,8,2,2,3,1,2,3
257,8,3,1,4,2,1,4
257,9,1,1,1,1,2,1
257,9,2,2,3,4,1,5
257,9,3,1,2,3,2,3
257,10,1,1,3,4,2,4
257,10,2,2,1,3,1,1
257,10,3,2,4,2,1,2
257,11,1,2,4,2,2,5
257,11,2,2,3,4,2,2
257,11,3,1,2,1,1,4
257,12,1,1,1,2,1,3
257,12,2,1,4,1,1,2
257,12,3,2,2,3,2,5
258,1,1,1,4,3,2,3
258,1,2,2,1,4,1,4
258,1,3,1,3,2,2,1
258,2,1,2,4,4,1,1
258,2,2,1,1,2,2,2
258,2,3,2,2,1,1,3
258,3,1,1,3,3,1,5
258,3,2,1,4,4,2,3
258,3,3,2,2,1,2,4
258,4,1,2,3,2,1,2
258,4,2,1,1,1,2,5
258,4,3,2,2,3,1,4
258,5,1,2,4,2,2,4
258,5,2,2,1,3,2,1
258,5,3,1,2,4,1,5
258,6,1,1,3,1,1,1
258,6,2,1,4,3,1,2
258,6,3,2,1,4,2,3
258,7,1,1,4,4,2,4
258,7,2,2,3,1,2,2
258,7,3,1,2,2,1,3
258,8,1,1,2,2,2,1
258,8,2,2,3,3,1,3
258,8,3,2,1,1,1,5
258,9,1,2,2,4,2,5
258,9,2,1,1,3,1,4
258,9,3,2,4,2,1,1
258,10,1,1,3,1,2,2
258,10,2,1,2,3,2,5
258,10,3,2,4,4,1,1
258,11,1,2,2,4,1,2
258,11,2,2,1,1,2,3
258,11,3,1,3,2,1,4
258,12,1,1,1,3,2,2
258,12,2,2,3,2,1,5
258,12,3,1,4,1,2,1
259,1,1,1,4,1,1,5
259,1,2,1,1,4,1,3
259,1,3,2,3,3,2,4
259,2,1,2,2,2,2,2
259,2,2,2,4,4,2,4
259,2,3,1,3,3,1,3
259,3,1,2,4,3,2,5
259,3,2,1,2,2,2,3
259,3,3,2,1,1,1,1
259,4,1,1,2,2,1,4
259,4,2,1,1,4,1,2
259,4,3,2,3,1,2,1
259,5,1,2,1,2,2,5
259,5,2,1,3,4,2,1
259,5,3,2,2,1,1,3
259,6,1,1,2,1,1,1
259,6,2,2,3,4,2,4
259,6,3,1,4,3,1,2
259,7,1,2,1,3,1,4
259,7,2,1,3,1,2,5
259,7,3,1,4,2,2,3
259,8,1,1,1,3,2,1
259,8,2,2,4,2,1,5
259,8,3,2,2,4,1,2
259,9,1,2,2,3,2,3
259,9,2,1,1,2,2,2
259,9,3,1,4,1,1,4
259,10,1,2,3,4,1,3
259,10,2,2,1,2,1,1
259,10,3,1,2,1,2,4
259,11,1,1,3,4,1,5
259,11,2,2,4,3,2,2
259,11,3,2,1,1,2,4
259,12,1,2,3,2,2,2
259,12,2,1,2,3,1,1
259,12,3,1,4,4,1,3
260,1,1,1,3,2,1,4
260,1,2,2,4,1,1,3
260,1,3,1,2,4,2,5
260,2,1,2,1,3,2,5
260,2,2,1,3,1,1,2
260,2,3,2,4,4,2,1
260,3,1,2,2,3,1,5
260,3,2,1,1,2,2,3
260,3,3,1,4,4,2,4
260,4,1,1,1,1,2,2
260,4,2,2,3,3,1,4
260,4,3,2,2,2,1,1
260,5,1,2,1,4,1,2
260,5,2,1,3,3,2,1
260,5,3,1,4,2,1,5
260,6,1,1,1,3,1,4
260,6,2,2,2,1,2,3
260,6,3,2,3,2,2,2
260,7,1,2,4,1,1,1
260,7,2,1,2,4,2,5
260,7,3,1,3,3,1,3
260,8,1,1,2,4,1,2
260,8,2,2,1,2,2,4
260,8,3,2,4,1,2,5
260,9,1,2,3,1,1,5
260,9,2,2,1,4,1,3
260,9,3,1,4,3,2,1
260,10,1,2,4,3,1,2
260,10,2,1,2,2,2,3
260,10,3,1,3,4,2,1
260,11,1,1,1,1,1,4
260,11,2,2,3,3,2,3
260,11,3,2,2,2,2,1
260,12,1,2,2,4,2,4
260,12,2,1,1,2,1,5
260,12,3,1,4,1,1,2
261,1,1,2,3,2,1,4
261,1,2,2,1,4,1,1
261,1,3,1,2,1,2,2
261,2,1,1,1,4,2,4
261,2,2,1,4,3,2,3
261,2,3,2,2,1,1,5
261,3,1,2,1,1,2,2
261,3,2,2,4,3,2,5
261,3,3,1,3,2,1,1
261,4,1,1,4,2,1,5
261,4,2,1,2,3,1,3
261,4,3,2,3,4,2,2
261,5,1,1,3,1,2,3
261,5,2,2,2,3,1,4
261,5,3,2,4,2,2,1
261,6,1,2,4,1,2,4
261,6,2,1,1,4,1,1
261,6,3,1,2,2,1,2
261,7,1,2,1,3,1,3
261,7,2,1,3,4,2,5
261,7,3,2,2,1,1,1
261,8,1,1,1,3,2,5
261,8,2,2,4,4,1,3
261,8,3,1,3,2,2,4
261,9,1,2,1,2,2,3
261,9,2,1,2,1,2,1
261,9,3,2,3,3,1,2
261,10,1,2,2,3,2,2
261,10,2,1,1,1,1,5
261,10,3,1,4,4,1,4
261,11,1,2,3,2,1,5
261,11,2,1,4,4,2,2
261,11,3,1,1,3,1,1
261,12,1,2,2,4,2,5
261,12,2,2,4,2,2,3
261,12,3,1,3,1,1,4
262,1,1,2,3,4,1,3
262,1,2,1,4,3,2,4
262,1,3,1,2,2,1,2
262,2,1,2,2,4,2,4
262,2,2,2,1,1,2,1
262,2,3,1,4,2,1,3
262,3,1,2,1,1,1,2
262,3,2,2,4,2,1,5
262,3,3,1,3,3,2,1
262,4,1,1,3,1,2,3
262,4,2,1,1,4,2,5
262,4,3,2,2,3,1,4
262,5,1,2,3,4,1,1
262,5,2,2,4,1,2,4
262,5,3,1,1,2,2,2
262,6,1,2,3,2,2,1
262,6,2,1,4,4,1,2
262,6,3,1,2,3,1,5
262,7,1,2,3,4,2,5
262,7,2,2,1,3,1,1
262,7,3,1,2,1,2,3
262,8,1,2,4,3,2,2
262,8,2,1,2,1,1,3
262,8,3,1,1,2,1,4
262,9,1,2,1,4,1,3
262,9,2,1,3,3,2,2
262,9,3,1,4,1,1,1
262,10,1,2,2,2,2,5
262,10,2,2,1,1,2,2
262,10,3,1,3,3,1,4
262,11,1,2,3,1,1,5
262,11,2,1,2,4,2,1
262,11,3,2,4,2,1,3
262,12,1,1,1,2,2,4
262,12,2,1,4,3,2,5
262,12,3,2,2,4,1,2
263,1,1,2,2,2,1,1
263,1,2,1,4,4,1,4
263,1,3,2,1,3,2,3
263,2,1,1,1,4,2,1
263,2,2,2,2,3,1,4
263,2,3,1,3,1,2,3
263,3,1,2,4,1,2,5
263,3,2,1,3,2,1,2
263,3,3,1,2,3,2,1
263,4,1,2,4,4,1,3
263,4,2,1,1,2,2,5
263,4,3,2,3,1,1,4
263,5,1,1,2,4,2,3
263,5,2,1,1,1,1,5
263,5,3,2,3,2,2,2
263,6,1,1,2,2,2,4
263,6,2,2,4,3,1,1
263,6,3,2,1,4,1,2
263,7,1,1,3,3,1,5
263,7,2,1,2,2,1,2
263,7,3,2,4,1,2,4
263,8,1,2,1,4,2,4
263,8,2,2,3,3,2,3
263,8,3,1,4,1,1,1
263,9,1,1,4,3,2,2
263,9,2,2,1,2,1,3
263,9,3,2,2,1,1,5
263,10,1,1,3,4,2,1
263,10,2,1,4,2,2,3
263,10,3,2,1,3,1,5
263,11,1,1,3,4,1,4
263,11,2,2,2,1,2,2
263,11,3,2,4,2,2,1
263,12,1,1,1,1,1,2
263,12,2,1,3,3,1,3
263,12,3,2,2,4,2,5
264,1,1,1,1,1,2,4
264,1,2,1,4,4,1,5
264,1,3,2,3,2,1,1
264,2,1,2,3,1,2,3
264,2,2,2,2,3,2,4
264,2,3,1,4,4,1,2
264,3,1,2,3,4,2,2
264,3,2,2,2,2,1,4
264,3,3,1,1,3,2,1
264,4,1,2,4,2,2,5
264,4,2,1,1,3,1,3
264,4,3,1,2,1,1,1
264,5,1,1,2,4,2,3
264,5,2,2,4,3,1,1
264,5,3,1,3,2,2,5
264,6,1,2,1,1,1,4
264,6,2,2,2,4,1,3
264,6,3,1,4,3,2,2
264,7,1,1,1,2,1,2
264,7,2,1,4,4,2,4
264,7,3,2,3,1,2,1
264,8,1,2,3,3,1,5
264,8,2,1,2,2,2,1
264,8,3,2,1,1,1,2
264,9,1,1,2,1,1,5
264,9,2,2,1,2,2,3
264,9,3,1,3,4,1,4
264,10,1,2,1,4,2,1
264,10,2,1,3,2,1,3
264,10,3,2,4,3,2,4
264,11,1,1,4,1,2,5
264,11,2,2,1,4,1,1
264,11,3,2,2,3,1,2
264,12,1,2,4,2,1,4
264,12,2,1,2,3,2,2
264,12,3,1,3,1,2,3
265,1,1,2,3,2,2,2
265,1,2,2,4,1,1,3
265,1,3,1,1,3,1,5
265,2,1,1,1,1,2,4
265,2,2,2,3,3,1,1
265,2,3,1,2,4,2,5
265,3,1,2,1,3,2,5
265,3,2,2,2,4,2,3
265,3,3,1,4,2,1,1
265,4,1,1,4,4,1,3
265,4,2,2,3,1,2,2
265,4,3,1,2,2,1,4
265,5,1,2,3,4,1,5
265,5,2,2,2,3,2,4
265,5,3,1,4,1,2,1
265,6,1,2,4,4,2,5
265,6,2,1,2,1,1,1
265,6,3,1,1,2,1,2
265,7,1,2,4,1,1,2
265,7,2,2,3,2,1,4
265,7,3,1,1,3,2,3
265,8,1,1,1,2,2,5
265,8,2,2,2,3,1,3
265,8,3,1,3,4,2,2
265,9,1,2,1,2,2,1
265,9,2,1,3,3,1,4
265,9,3,1,2,1,1,5
265,10,1,1,3,3,1,1
265,10,2,2,4,4,2,4
265,10,3,2,2,2,2,3
265,11,1,2,1,4,1,2
265,11,2,1,4,1,2,4
265,11,3,2,2,3,2,1
265,12,1,1,1,4,1,3
265,12,2,2,3,1,2,5
265,12,3,1,4,2,1,2
266,1,1,1,3,4,2,1
266,1,2,1,2,3,2,2
266,1,3,2,4,1,1,3
266,2,1,2,2,4,1,1
266,2,2,1,4,3,2,4
266,2,3,2,1,2,1,5
266,3,1,1,3,2,1,5
266,3,2,2,4,3,1,2
266,3,3,2,1,1,2,4
266,4,1,2,1,4,1,4
266,4,2,1,2,2,2,2
266,4,3,1,3,1,2,3
266,5,1,1,2,4,1,5
266,5,2,2,4,2,2,1
266,5,3,1,1,3,2,3
266,6,1,2,4,3,1,3
266,6,2,2,3,1,1,2
266,6,3,1,1,4,2,1
266,7,1,2,3,2,2,5
266,7,2,1,4,3,1,1
266,7,3,1,2,1,1,4
266,8,1,2,1,4,2,3
266,8,2,1,3,2,1,4
266,8,3,2,2,1,2,2
266,9,1,2,3,3,2,4
266,9,2,1,4,4,1,5
266,9,3,2,2,2,1,1
266,10,1,1,1,1,2,2
266,10,2,1,4,2,2,3
266,10,3,2,2,3,1,5
266,11,1,1,1,1,1,1
266,11,2,2,3,4,2,2
266,11,3,2,4,2,2,5
266,12,1,1,2,4,1,2
266,12,2,2,1,3,2,4
266,12,3,1,3,1,1,3
267,1,1,1,2,3,2,5
267,1,2,2,4,1,2,1
267,1,3,2,1,2,1,3
267,2,1,1,3,4,1,4
267,2,2,1,4,3,1,2
267,2,3,2,2,2,2,3
267,3,1,1,3,4,2,1
267,3,2,2,1,1,1,5
267,3,3,1,2,2,2,4
267,4,1,2,4,4,1,4
267,4,2,1,1,3,2,5
267,4,3,2,3,1,1,1
267,5,1,2,3,3,2,2
267,5,2,1,2,1,1,3
267,5,3,1,1,2,1,1
267,6,1,1,3,3,1,3
267,6,2,2,2,1,2,4
267,6,3,2,4,4,2,5
267,7,1,2,2,3,1,1
267,7,2,1,4,2,2,2
267,7,3,2,1,4,1,4
267,8,1,1,1,1,2,5
267,8,2,1,4,4,2,3
267,8,3,2,3,2,1,2
267,9,1,2,4,1,1,3
267,9,2,1,2,4,1,5
267,9,3,1,3,2,2,4
267,10,1,2,2,4,2,3
267,10,2,1,4,1,1,2
267,10,3,2,1,3,2,1
267,11,1,1,1,3,2,2
267,11,2,1,2,1,2,1
267,11,3,2,3,2,1,5
267,12,1,2,4,2,1,2
267,12,2,1,3,4,2,1
267,12,3,2,1,3,1,4
268,1,1,1,2,2,1,4
268,1,2,2,3,1,2,5
268,1,3,1,4,3,1,3
268,2,1,2,2,2,2,3
268,2,2,2,1,4,2,2
268,2,3,1,3,3,1,5
268,3,1,1,4,1,2,4
268,3,2,2,1,4,1,1
268,3,3,2,3,3,2,3
268,4,1,1,2,4,1,2
268,4,2,2,4,1,2,1
268,4,3,1,1,2,1,5
268,5,1,2,2,1,1,2
268,5,2,2,4,3,2,5
268,5,3,1,1,2,2,4
268,6,1,2,2,2,2,1
268,6,2,1,4,3,1,4
268,6,3,1,3,4,1,3
268,7,1,1,1,1,2,3
268,7,2,2,3,4,1,4
268,7,3,2,4,2,1,1
268,8,1,2,1,1,1,5
268,8,2,1,3,3,2,2
268,8,3,1,2,4,2,4
268,9,1,1,3,1,1,1
268,9,2,2,2,3,1,3
268,9,3,1,4,4,2,5
268,10,1,1,2,3,1,1
268,10,2,2,3,1,2,4
268,10,3,2,1,2,2,2
268,11,1,1,2,1,2,5
268,11,2,1,1,2,1,3
268,11,3,2,4,4,2,2
268,12,1,2,1,4,1,2
268,12,2,2,3,3,1,5
268,12,3,1,4,2,2,1
269,1,1,1,1,3,2,3
269,1,2,2,3,2,2,5
269,1,3,2,4,1,1,4
269,2,1,1,4,2,1,4
269,2,2,1,2,4,1,2
269,2,3,2,3,1,2,3
269,3,1,1,3,2,2,2
269,3,2,2,2,3,2,1
269,3,3,1,1,4,1,5
269,4,1,1,1,3,2,4
269,4,2,2,2,1,1,1
269,4,3,2,4,4,1,3
269,5,1,2,1,3,1,2
269,5,2,1,3,1,1,1
269,5,3,2,2,4,2,4
269,6,1,2,2,3,1,5
269,6,2,1,4,2,2,3
269,6,3,1,1,4,2,1
269,7,1,1,4,1,1,2
269,7,2,2,3,2,2,3
269,7,3,1,2,3,2,5
269,8,1,2,4,1,1,5
269,8,2,1,3,4,2,2
269,8,3,2,1,2,1,4
269,9,1,1,1,1,2,4
269,9,2,2,4,3,2,1
269,9,3,1,2,2,1,3
269,10,1,1,2,1,2,2
269,10,2,2,3,4,1,4
269,10,3,2,1,2,1,1
269,11,1,1,3,3,1,3
269,11,2,2,2,2,2,4
269,11,3,2,4,4,2,5
269,12,1,1,3,4,1,1
269,12,2,2,1,1,2,3
269,12,3,1,4,3,1,2
270,1,1,2,2,4,1,3
270,1,2,2,3,3,2,2
270,1,3,1,1,1,1,5
270,2,1,1,4,2,2,5
270,2,2,2,2,1,1,4
270,2,3,1,1,4,2,1
270,3,1,1,4,3,1,4
270,3,2,2,3,2,2,2
270,3,3,2,1,4,2,3
270,4,1,1,2,1,1,2
270,4,2,2,4,3,2,1
270,4,3,1,3,2,1,5
270,5,1,2,2,4,2,5
270,5,2,1,3,1,2,4
270,5,3,2,1,2,1,1
270,6,1,1,2,2,1,1
270,6,2,1,4,3,1,3
270,6,3,2,1,1,2,2
270,7,1,2,3,3,1,4
270,7,2,1,4,4,2,5
270,7,3,1,2,2,2,3
270,8,1,2,3,4,1,1
270,8,2,2,4,1,1,3
270,8,3,1,1,3,2,4
270,9,1,2,2,3,2,1
270,9,2,1,3,1,2,5
270,9,3,2,1,2,1,2
270,10,1,1,1,3,1,5
270,10,2,1,4,4,1,4
270,10,3,2,3,1,2,3
270,11,1,1,2,4,1,3
270,11,2,2,4,2,2,2
270,11,3,1,3,3,2,1
270,12,1,1,4,4,2,2
270,12,2,2,2,2,1,5
270,12,3,2,1,1,1,4
271,1,1,1,1,1,1,1
271,1,2,1,2,2,2,4
271,1,3,2,3,3,1,2
271,2,1,2,4,4,2,5
271,2,2,1,3,2,1,3
271,2,3,2,2,3,2,4
271,3,1,1,2,3,1,2
271,3,2,1,4,1,2,1
271,3,3,2,1,4,1,3
271,4,1,2,1,2,2,5
271,4,2,1,3,4,1,4
271,4,3,2,4,1,2,3
271,5,1,2,2,1,1,5
271,5,2,1,1,3,2,2
271,5,3,2,4,2,1,1
271,6,1,1,1,2,2,3
271,6,2,1,3,4,2,1
271,6,3,2,4,3,1,4
271,7,1,2,2,4,2,2
271,7,2,1,4,2,1,1
271,7,3,1,3,1,1,5
271,8,1,2,2,4,2,4
271,8,2,1,1,1,1,2
271,8,3,2,3,3,2,3
271,9,1,1,1,3,2,1
271,9,2,2,3,4,1,5
271,9,3,1,2,1,2,4
271,10,1,1,2,3,2,5
271,10,2,2,4,2,1,2
271,10,3,2,1,4,1,3
271,11,1,2,1,3,1,5
271,11,2,2,3,1,2,1
271,11,3,1,4,2,1,4
271,12,1,1,3,2,2,5
271,12,2,2,2,1,1,2
271,12,3,1,4,4,2,3
272,1,1,1,2,3,1,3
272,1,2,2,3,2,2,4
272,1,3,1,1,4,2,2
272,2,1,2,3,4,1,2
272,2,2,2,4,1,1,1
272,2,3,1,1,2,2,4
272,3,1,1,2,1,1,3
272,3,2,2,4,3,2,5
272,3,3,1,1,4,1,1
272,4,1,1,3,3,1,2
272,4,2,2,4,1,2,3
272,4,3,2,2,2,2,1
272,5,1,1,3,2,1,3
272,5,2,2,1,3,1,4
272,5,3,1,4,1,2,5
272,6,1,2,3,1,2,4
272,6,2,2,2,4,2,2
272,6,3,1,4,2,1,5
272,7,1,1,3,1,2,2
272,7,2,1,2,4,1,1
272,7,3,2,1,3,2,3
272,8,1,1,4,4,2,4
272,8,2,2,1,3,1,1
272,8,3,2,2,2,1,5
272,9,1,2,4,4,1,4
272,9,2,1,1,1,1,5
272,9,3,1,2,3,2,1
272,10,1,2,1,4,2,5
272,10,2,2,3,2,2,2
272,10,3,1,4,3,1,3
272,11,1,2,4,3,2,2
272,11,2,1,2,1,2,3
272,11,3,2,3,2,1,1
272,12,1,1,3,4,1,4
272,12,2,2,1,2,2,3
272,12,3,1,2,1,1,2
273,1,1,1,1,2,2,4
273,1,2,2,2,3,1,5
273,1,3,2,4,1,2,1
273,2,1,1,4,2,1,2
273,2,2,2,2,3,2,4
273,2,3,1,3,4,1,5
273,3,1,2,3,1,1,3
273,3,2,1,1,4,2,1
273,3,3,1,2,2,2,5
273,4,1,2,1,1,1,4
273,4,2,1,3,3,2,1
273,4,3,2,4,4,1,3
273,5,1,2,3,4,2,5
273,5,2,2,2,2,1,1
273,5,3,1,1,1,1,2
273,6,1,1,1,2,2,3
273,6,2,1,4,3,2,4
273,6,3,2,2,4,1,2
273,7,1,1,2,4,2,3
273,7,2,2,4,1,2,2
273,7,3,1,3,3,1,4
273,8,1,2,1,3,1,5
273,8,2,1,3,1,2,1
273,8,3,2,4,2,1,4
273,9,1,2,2,1,2,5
273,9,2,1,4,4,1,1
273,9,3,2,3,3,2,3
273,10,1,1,1,2,1,2
273,10,2,2,3,4,2,1
273,10,3,1,2,1,1,4
273,11,1,2,1,2,1,3
273,11,2,1,4,3,2,5
273,11,3,1,2,4,2,2
273,12,1,2,4,2,1,1
273,12,2,2,3,3,1,2
273,12,3,1,1,1,2,5
274,1,1,2,1,4,2,2
274,1,2,2,2,2,2,4
274,1,3,1,4,3,1,3
274,2,1,1,2,4,1,3
274,2,2,1,3,1,1,4
274,2,3,2,1,3,2,1
274,3,1,1,3,2,2,5
274,3,2,2,4,1,1,3
274,3,3,2,1,4,1,4
274,4,1,2,2,3,1,5
274,4,2,1,4,2,2,2
274,4,3,1,3,1,2,1
274,5,1,1,4,4,1,5
274,5,2,2,3,2,2,3
274,5,3,1,1,3,1,1
274,6,1,1,3,2,1,2
274,6,2,2,4,4,2,5
274,6,3,2,2,1,2,4
274,7,1,2,3,4,1,3
274,7,2,1,1,3,2,4
274,7,3,2,2,1,1,1
274,8,1,1,4,3,2,2
274,8,2,1,2,2,2,3
274,8,3,2,1,1,1,5
274,9,1,1,2,2,1,1
274,9,2,2,1,1,2,2
274,9,3,2,4,4,2,4
274,10,1,1,1,4,1,4
274,10,2,2,4,2,2,1
274,10,3,1,3,3,1,5
274,11,1,1,3,1,2,3
274,11,2,2,2,3,1,2
274,11,3,1,1,4,2,1
274,12,1,2,3,2,1,4
274,12,2,1,2,3,2,3
274,12,3,2,4,1,1,2
275,1,1,1,4,1,1,5
275,1,2,2,3,3,2,4
275,1,3,1,1,2,1,2
275,2,1,2,4,3,2,1
275,2,2,2,2,4,2,5
275,2,3,1,1,1,1,3
275,3,1,2,1,1,2,3
275,3,2,2,3,4,1,1
275,3,3,1,2,2,2,4
275,4,1,1,2,3,1,2
275,4,2,2,3,2,2,5
275,4,3,1,4,4,1,4
275,5,1,2,1,2,1,5
275,5,2,2,4,3,1,3
275,5,3,1,3,4,2,2
275,6,1,1,4,2,2,5
